"Plot Title: jp.tw.A"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20578496, SEN S/N: 20578496)","Bad Battery (LGR S/N: 20578496)","Coupler Detached (LGR S/N: 20578496)","Good Battery (LGR S/N: 20578496)","Coupler Attached (LGR S/N: 20578496)","Host Connected (LGR S/N: 20578496)","Stopped (LGR S/N: 20578496)","End Of File (LGR S/N: 20578496)"
1145,11/23/24 06:42:02 PM,-0.887,,,,,,,
1146,11/23/24 08:42:02 PM,-1.341,,,,,,,
1147,11/23/24 10:42:02 PM,-1.914,,,,,,,
1148,11/24/24 12:42:02 AM,-2.494,,,,,,,
1149,11/24/24 02:42:02 AM,-3.079,,,,,,,
1150,11/24/24 04:42:02 AM,-3.316,,,,,,,
1151,11/24/24 06:42:02 AM,-3.434,,,,,,,
1152,11/24/24 08:42:02 AM,-3.434,,,,,,,
1153,11/24/24 10:42:02 AM,-2.261,,,,,,,
1154,11/24/24 12:42:02 PM,-1.456,,,,,,,
1155,11/24/24 02:42:02 PM,-1.799,,,,,,,
1156,11/24/24 04:42:02 PM,-2.030,,,,,,,
1157,11/24/24 06:42:02 PM,-2.145,,,,,,,
1158,11/24/24 08:42:02 PM,-2.261,,,,,,,
1159,11/24/24 10:42:02 PM,-2.261,,,,,,,
1160,11/25/24 12:42:02 AM,-2.261,,,,,,,
1161,11/25/24 02:42:02 AM,-2.261,,,,,,,
1162,11/25/24 04:42:02 AM,-2.145,,,,,,,
1163,11/25/24 06:42:02 AM,-2.145,,,,,,,
1164,11/25/24 08:42:02 AM,-2.261,,,,,,,
1165,11/25/24 10:42:02 AM,-2.145,,,,,,,
1166,11/25/24 12:42:02 PM,-2.145,,,,,,,
1167,11/25/24 02:42:02 PM,-2.261,,,,,,,
1168,11/25/24 04:42:02 PM,-3.079,,,,,,,
1169,11/25/24 06:42:02 PM,-4.758,,,,,,,
1170,11/25/24 08:42:02 PM,-5.620,,,,,,,
1171,11/25/24 10:42:02 PM,-5.745,,,,,,,
1172,11/26/24 12:42:02 AM,-5.745,,,,,,,
1173,11/26/24 02:42:02 AM,-5.496,,,,,,,
1174,11/26/24 04:42:02 AM,-5.125,,,,,,,
1175,11/26/24 06:42:02 AM,-5.003,,,,,,,
1176,11/26/24 08:42:02 AM,-4.880,,,,,,,
1177,11/26/24 10:42:02 AM,-4.514,,,,,,,
1178,11/26/24 12:42:02 PM,-4.272,,,,,,,
1179,11/26/24 02:42:02 PM,-4.031,,,,,,,
1180,11/26/24 04:42:02 PM,-3.911,,,,,,,
1181,11/26/24 06:42:02 PM,-3.911,,,,,,,
1182,11/26/24 08:42:02 PM,-3.792,,,,,,,
1183,11/26/24 10:42:02 PM,-3.672,,,,,,,
1184,11/27/24 12:42:02 AM,-3.553,,,,,,,
1185,11/27/24 02:42:02 AM,-3.434,,,,,,,
1186,11/27/24 04:42:02 AM,-3.316,,,,,,,
1187,11/27/24 06:42:02 AM,-3.197,,,,,,,
1188,11/27/24 08:42:02 AM,-3.197,,,,,,,
1189,11/27/24 10:42:02 AM,-3.079,,,,,,,
1190,11/27/24 12:42:02 PM,-2.962,,,,,,,
1191,11/27/24 02:42:02 PM,-2.844,,,,,,,
1192,11/27/24 04:42:02 PM,-2.727,,,,,,,
1193,11/27/24 06:42:02 PM,-2.727,,,,,,,
1194,11/27/24 08:42:02 PM,-2.610,,,,,,,
1195,11/27/24 10:42:02 PM,-2.610,,,,,,,
1196,11/28/24 12:42:02 AM,-2.610,,,,,,,
1197,11/28/24 02:42:02 AM,-2.844,,,,,,,
1198,11/28/24 04:42:02 AM,-3.316,,,,,,,
1199,11/28/24 06:42:02 AM,-3.553,,,,,,,
1200,11/28/24 08:42:02 AM,-3.672,,,,,,,
1201,11/28/24 10:42:02 AM,-3.792,,,,,,,
1202,11/28/24 12:42:02 PM,-3.553,,,,,,,
1203,11/28/24 02:42:02 PM,-3.316,,,,,,,
1204,11/28/24 04:42:02 PM,-3.316,,,,,,,
1205,11/28/24 06:42:02 PM,-3.553,,,,,,,
1206,11/28/24 08:42:02 PM,-3.911,,,,,,,
1207,11/28/24 10:42:02 PM,-4.152,,,,,,,
1208,11/29/24 12:42:02 AM,-4.393,,,,,,,
1209,11/29/24 02:42:02 AM,-4.636,,,,,,,
1210,11/29/24 04:42:02 AM,-4.880,,,,,,,
1211,11/29/24 06:42:02 AM,-5.125,,,,,,,
1212,11/29/24 08:42:02 AM,-5.372,,,,,,,
1213,11/29/24 10:42:02 AM,-5.249,,,,,,,
1214,11/29/24 12:42:02 PM,-4.636,,,,,,,
1215,11/29/24 02:42:02 PM,-4.272,,,,,,,
1216,11/29/24 04:42:02 PM,-5.003,,,,,,,
1217,11/29/24 06:42:02 PM,-6.754,,,,,,,
1218,11/29/24 08:42:02 PM,-7.787,,,,,,,
1219,11/29/24 10:42:02 PM,-8.447,,,,,,,
1220,11/30/24 12:42:02 AM,-8.982,,,,,,,
1221,11/30/24 02:42:02 AM,-9.388,,,,,,,
1222,11/30/24 04:42:02 AM,-9.662,,,,,,,
1223,11/30/24 06:42:02 AM,-10.075,,,,,,,
1224,11/30/24 08:42:02 AM,-10.075,,,,,,,
1225,11/30/24 10:42:02 AM,-8.713,,,,,,,
1226,11/30/24 12:42:02 PM,-6.626,,,,,,,
1227,11/30/24 02:42:02 PM,-5.372,,,,,,,
1228,11/30/24 04:42:02 PM,-6.246,,,,,,,
1229,11/30/24 06:42:02 PM,-7.267,,,,,,,
1230,11/30/24 08:42:02 PM,-7.657,,,,,,,
1231,11/30/24 10:42:02 PM,-7.918,,,,,,,
1232,12/01/24 12:42:02 AM,-7.918,,,,,,,
1233,12/01/24 02:42:02 AM,-8.050,,,,,,,
1234,12/01/24 04:42:02 AM,-8.580,,,,,,,
1235,12/01/24 06:42:02 AM,-8.982,,,,,,,
1236,12/01/24 08:42:02 AM,-8.447,,,,,,,
1237,12/01/24 10:42:02 AM,-5.870,,,,,,,
1238,12/01/24 12:42:02 PM,-3.434,,,,,,,
1239,12/01/24 02:42:02 PM,-2.030,,,,,,,
1240,12/01/24 04:42:02 PM,-2.610,,,,,,,
1241,12/01/24 06:42:02 PM,-4.880,,,,,,,
1242,12/01/24 08:42:02 PM,-5.870,,,,,,,
1243,12/01/24 10:42:02 PM,-6.373,,,,,,,
1244,12/02/24 12:42:02 AM,-6.754,,,,,,,
1245,12/02/24 02:42:02 AM,-7.138,,,,,,,
1246,12/02/24 04:42:02 AM,-7.397,,,,,,,
1247,12/02/24 06:42:02 AM,-7.267,,,,,,,
1248,12/02/24 08:42:02 AM,-7.397,,,,,,,
1249,12/02/24 10:42:02 AM,-5.372,,,,,,,
1250,12/02/24 12:42:02 PM,-2.844,,,,,,,
1251,12/02/24 02:42:02 PM,-0.213,,,,,,,
1252,12/02/24 04:42:02 PM,-0.774,,,,,,,
1253,12/02/24 06:42:02 PM,-2.962,,,,,,,
1254,12/02/24 08:42:02 PM,-4.393,,,,,,,
1255,12/02/24 10:42:02 PM,-5.125,,,,,,,
1256,12/03/24 12:42:02 AM,-5.620,,,,,,,
1257,12/03/24 02:42:02 AM,-5.995,,,,,,,
1258,12/03/24 04:42:02 AM,-6.754,,,,,,,
1259,12/03/24 06:42:02 AM,-7.010,,,,,,,
1260,12/03/24 08:42:02 AM,-7.267,,,,,,,
1261,12/03/24 10:42:02 AM,-4.393,,,,,,,
1262,12/03/24 12:42:02 PM,-0.887,,,,,,,
1263,12/03/24 02:42:02 PM,0.784,,,,,,,
1264,12/03/24 04:42:02 PM,-0.102,,,,,,,
1265,12/03/24 06:42:02 PM,-2.145,,,,,,,
1266,12/03/24 08:42:02 PM,-3.079,,,,,,,
1267,12/03/24 10:42:02 PM,-4.031,,,,,,,
1268,12/04/24 12:42:02 AM,-5.003,,,,,,,
1269,12/04/24 02:42:02 AM,-5.745,,,,,,,
1270,12/04/24 04:42:02 AM,-6.120,,,,,,,
1271,12/04/24 06:42:02 AM,-6.626,,,,,,,
1272,12/04/24 08:42:02 AM,-7.010,,,,,,,
1273,12/04/24 10:42:02 AM,-4.393,,,,,,,
1274,12/04/24 12:42:02 PM,-0.887,,,,,,,
1275,12/04/24 02:42:02 PM,0.784,,,,,,,
1276,12/04/24 04:42:02 PM,0.121,,,,,,,
1277,12/04/24 06:42:02 PM,-1.914,,,,,,,
1278,12/04/24 08:42:02 PM,-3.316,,,,,,,
1279,12/04/24 10:42:02 PM,-4.636,,,,,,,
1280,12/05/24 12:42:02 AM,-5.003,,,,,,,
1281,12/05/24 02:42:02 AM,-5.125,,,,,,,
1282,12/05/24 04:42:02 AM,-5.249,,,,,,,
1283,12/05/24 06:42:02 AM,-5.745,,,,,,,
1284,12/05/24 08:42:02 AM,-6.246,,,,,,,
1285,12/05/24 10:42:02 AM,-3.434,,,,,,,
1286,12/05/24 12:42:02 PM,-0.437,,,,,,,
1287,12/05/24 02:42:02 PM,1.221,,,,,,,
1288,12/05/24 04:42:02 PM,0.232,,,,,,,
1289,12/05/24 06:42:02 PM,-1.914,,,,,,,
1290,12/05/24 08:42:02 PM,-3.434,,,,,,,
1291,12/05/24 10:42:02 PM,-4.393,,,,,,,
1292,12/06/24 12:42:02 AM,-5.372,,,,,,,
1293,12/06/24 02:42:02 AM,-6.626,,,,,,,
1294,12/06/24 04:42:02 AM,-7.527,,,,,,,
1295,12/06/24 06:42:02 AM,-7.657,,,,,,,
1296,12/06/24 08:42:02 AM,-8.447,,,,,,,
1297,12/06/24 10:42:02 AM,-4.636,,,,,,,
1298,12/06/24 12:42:02 PM,-0.887,,,,,,,
1299,12/06/24 02:42:02 PM,0.784,,,,,,,
1300,12/06/24 04:42:02 PM,0.121,,,,,,,
1301,12/06/24 06:42:02 PM,-2.261,,,,,,,
1302,12/06/24 08:42:02 PM,-3.672,,,,,,,
1303,12/06/24 10:42:02 PM,-4.636,,,,,,,
1304,12/07/24 12:42:02 AM,-5.372,,,,,,,
1305,12/07/24 02:42:02 AM,-5.995,,,,,,,
1306,12/07/24 04:42:02 AM,-6.626,,,,,,,
1307,12/07/24 06:42:02 AM,-6.882,,,,,,,
1308,12/07/24 08:42:02 AM,-6.882,,,,,,,
1309,12/07/24 10:42:02 AM,-4.758,,,,,,,
1310,12/07/24 12:42:02 PM,-2.261,,,,,,,
1311,12/07/24 02:42:02 PM,-0.662,,,,,,,
1312,12/07/24 04:42:02 PM,-0.887,,,,,,,
1313,12/07/24 06:42:02 PM,-2.727,,,,,,,
1314,12/07/24 08:42:02 PM,-3.316,,,,,,,
1315,12/07/24 10:42:02 PM,-4.152,,,,,,,
1316,12/08/24 12:42:02 AM,-4.636,,,,,,,
1317,12/08/24 02:42:02 AM,-4.636,,,,,,,
1318,12/08/24 04:42:02 AM,-5.003,,,,,,,
1319,12/08/24 06:42:02 AM,-5.125,,,,,,,
1320,12/08/24 08:42:02 AM,-5.249,,,,,,,
1321,12/08/24 10:42:02 AM,-4.393,,,,,,,
1322,12/08/24 12:42:02 PM,-2.030,,,,,,,
1323,12/08/24 02:42:02 PM,-0.774,,,,,,,
1324,12/08/24 04:42:02 PM,-1.341,,,,,,,
1325,12/08/24 06:42:02 PM,-3.553,,,,,,,
1326,12/08/24 08:42:02 PM,-4.880,,,,,,,
1327,12/08/24 10:42:02 PM,-5.995,,,,,,,
1328,12/09/24 12:42:02 AM,-6.373,,,,,,,
1329,12/09/24 02:42:02 AM,-5.870,,,,,,,
1330,12/09/24 04:42:02 AM,-5.372,,,,,,,
1331,12/09/24 06:42:02 AM,-5.125,,,,,,,
1332,12/09/24 08:42:02 AM,-4.880,,,,,,,
1333,12/09/24 10:42:02 AM,-4.758,,,,,,,
1334,12/09/24 12:42:02 PM,-4.393,,,,,,,
1335,12/09/24 02:42:02 PM,-4.152,,,,,,,
1336,12/09/24 04:42:02 PM,-5.249,,,,,,,
1337,12/09/24 06:42:02 PM,-6.499,,,,,,,
1338,12/09/24 08:42:02 PM,-7.397,,,,,,,
1339,12/09/24 10:42:02 PM,-8.314,,,,,,,
1340,12/10/24 12:42:02 AM,-9.117,,,,,,,
1341,12/10/24 02:42:02 AM,-8.847,,,,,,,
1342,12/10/24 04:42:02 AM,-8.847,,,,,,,
1343,12/10/24 06:42:02 AM,-8.713,,,,,,,
1344,12/10/24 08:42:02 AM,-8.580,,,,,,,
1345,12/10/24 10:42:02 AM,-8.447,,,,,,,
1346,12/10/24 12:42:02 PM,-8.182,,,,,,,
1347,12/10/24 02:42:02 PM,-7.918,,,,,,,
1348,12/10/24 04:42:02 PM,-7.527,,,,,,,
1349,12/10/24 06:42:02 PM,-7.397,,,,,,,
1350,12/10/24 08:42:02 PM,-7.267,,,,,,,
1351,12/10/24 10:42:02 PM,-7.527,,,,,,,
1352,12/11/24 12:42:02 AM,-7.918,,,,,,,
1353,12/11/24 02:42:02 AM,-8.447,,,,,,,
1354,12/11/24 04:42:02 AM,-8.982,,,,,,,
1355,12/11/24 06:42:02 AM,-9.525,,,,,,,
1356,12/11/24 08:42:02 AM,-9.799,,,,,,,
1357,12/11/24 10:42:02 AM,-8.580,,,,,,,
1358,12/11/24 12:42:02 PM,-6.499,,,,,,,
1359,12/11/24 02:42:02 PM,-5.372,,,,,,,
1360,12/11/24 04:42:02 PM,-5.620,,,,,,,
1361,12/11/24 06:42:02 PM,-7.138,,,,,,,
1362,12/11/24 08:42:02 PM,-7.787,,,,,,,
1363,12/11/24 10:42:02 PM,-8.050,,,,,,,
1364,12/12/24 12:42:02 AM,-8.447,,,,,,,
1365,12/12/24 02:42:02 AM,-8.713,,,,,,,
1366,12/12/24 04:42:02 AM,-8.982,,,,,,,
1367,12/12/24 06:42:02 AM,-9.252,,,,,,,
1368,12/12/24 08:42:02 AM,-9.252,,,,,,,
1369,12/12/24 10:42:02 AM,-7.397,,,,,,,
1370,12/12/24 12:42:02 PM,-4.272,,,,,,,
1371,12/12/24 02:42:02 PM,-2.610,,,,,,,
1372,12/12/24 04:42:02 PM,-3.197,,,,,,,
1373,12/12/24 06:42:02 PM,-4.880,,,,,,,
1374,12/12/24 08:42:02 PM,-6.120,,,,,,,
1375,12/12/24 10:42:02 PM,-6.373,,,,,,,
1376,12/13/24 12:42:02 AM,-6.754,,,,,,,
1377,12/13/24 02:42:02 AM,-6.882,,,,,,,
1378,12/13/24 04:42:02 AM,-7.657,,,,,,,
1379,12/13/24 06:42:02 AM,-8.447,,,,,,,
1380,12/13/24 08:42:02 AM,-9.252,,,,,,,
1381,12/13/24 10:42:02 AM,-7.397,,,,,,,
1382,12/13/24 12:42:02 PM,-5.995,,,,,,,
1383,12/13/24 02:42:02 PM,-5.745,,,,,,,
1384,12/13/24 04:42:02 PM,-6.882,,,,,,,
1385,12/13/24 06:42:02 PM,-7.657,,,,,,,
1386,12/13/24 08:42:02 PM,-8.050,,,,,,,
1387,12/13/24 10:42:02 PM,-8.314,,,,,,,
1388,12/14/24 12:42:02 AM,-8.314,,,,,,,
1389,12/14/24 02:42:02 AM,-8.182,,,,,,,
1390,12/14/24 04:42:02 AM,-8.314,,,,,,,
1391,12/14/24 06:42:02 AM,-9.117,,,,,,,
1392,12/14/24 08:42:02 AM,-9.117,,,,,,,
1393,12/14/24 10:42:02 AM,-7.527,,,,,,,
1394,12/14/24 12:42:02 PM,-5.003,,,,,,,
1395,12/14/24 02:42:02 PM,-3.316,,,,,,,
1396,12/14/24 04:42:02 PM,-3.434,,,,,,,
1397,12/14/24 06:42:02 PM,-4.514,,,,,,,
1398,12/14/24 08:42:02 PM,-4.636,,,,,,,
1399,12/14/24 10:42:02 PM,-4.636,,,,,,,
1400,12/15/24 12:42:02 AM,-4.636,,,,,,,
1401,12/15/24 02:42:02 AM,-5.125,,,,,,,
1402,12/15/24 04:42:02 AM,-5.372,,,,,,,
1403,12/15/24 06:42:02 AM,-5.870,,,,,,,
1404,12/15/24 08:42:02 AM,-6.373,,,,,,,
1405,12/15/24 10:42:02 AM,-6.499,,,,,,,
1406,12/15/24 12:42:02 PM,-5.995,,,,,,,
1407,12/15/24 02:42:02 PM,-5.249,,,,,,,
1408,12/15/24 04:42:02 PM,-6.120,,,,,,,
1409,12/15/24 06:42:02 PM,-7.657,,,,,,,
1410,12/15/24 08:42:02 PM,-8.447,,,,,,,
1411,12/15/24 10:42:02 PM,-9.117,,,,,,,
1412,12/16/24 12:42:02 AM,-9.525,,,,,,,
1413,12/16/24 02:42:02 AM,-9.662,,,,,,,
1414,12/16/24 04:42:02 AM,-9.799,,,,,,,
1415,12/16/24 06:42:02 AM,-9.937,,,,,,,
1416,12/16/24 08:42:02 AM,-9.388,,,,,,,
1417,12/16/24 10:42:02 AM,-6.626,,,,,,,
1418,12/16/24 12:42:02 PM,-4.152,,,,,,,
1419,12/16/24 02:42:02 PM,-3.316,,,,,,,
1420,12/16/24 04:42:02 PM,-3.197,,,,,,,
1421,12/16/24 06:42:02 PM,-4.514,,,,,,,
1422,12/16/24 08:42:02 PM,-4.880,,,,,,,
1423,12/16/24 10:42:02 PM,-5.745,,,,,,,
1424,12/17/24 12:42:02 AM,-5.870,,,,,,,
1425,12/17/24 02:42:02 AM,-5.870,,,,,,,
1426,12/17/24 04:42:02 AM,-5.995,,,,,,,
1427,12/17/24 06:42:02 AM,-6.499,,,,,,,
1428,12/17/24 08:42:02 AM,-6.626,,,,,,,
1429,12/17/24 10:42:02 AM,-6.626,,,,,,,
1430,12/17/24 12:42:02 PM,-6.373,,,,,,,
1431,12/17/24 02:42:02 PM,-5.995,,,,,,,
1432,12/17/24 04:42:02 PM,-5.995,,,,,,,
1433,12/17/24 06:42:02 PM,-5.870,,,,,,,
1434,12/17/24 08:42:02 PM,-5.620,,,,,,,
1435,12/17/24 10:42:02 PM,-5.496,,,,,,,
1436,12/18/24 12:42:02 AM,-5.372,,,,,,,
1437,12/18/24 02:42:02 AM,-5.496,,,,,,,
1438,12/18/24 04:42:02 AM,-6.754,,,,,,,
1439,12/18/24 06:42:02 AM,-7.657,,,,,,,
1440,12/18/24 08:42:02 AM,-7.918,,,,,,,
1441,12/18/24 10:42:02 AM,-7.267,,,,,,,
1442,12/18/24 12:42:02 PM,-4.880,,,,,,,
1443,12/18/24 02:42:02 PM,-3.672,,,,,,,
1444,12/18/24 04:42:02 PM,-3.792,,,,,,,
1445,12/18/24 06:42:02 PM,-5.372,,,,,,,
1446,12/18/24 08:42:02 PM,-6.120,,,,,,,
1447,12/18/24 10:42:02 PM,-6.499,,,,,,,
1448,12/19/24 12:42:02 AM,-7.267,,,,,,,
1449,12/19/24 02:42:02 AM,-7.657,,,,,,,
1450,12/19/24 04:42:02 AM,-7.918,,,,,,,
1451,12/19/24 06:42:02 AM,-8.050,,,,,,,
1452,12/19/24 08:42:02 AM,-8.314,,,,,,,
1453,12/19/24 10:42:02 AM,-7.787,,,,,,,
1454,12/19/24 12:42:02 PM,-5.003,,,,,,,
1455,12/19/24 02:42:02 PM,-4.272,,,,,,,
1456,12/19/24 04:42:02 PM,-4.636,,,,,,,
1457,12/19/24 06:42:02 PM,-6.626,,,,,,,
1458,12/19/24 08:42:02 PM,-7.397,,,,,,,
1459,12/19/24 10:42:02 PM,-7.657,,,,,,,
1460,12/20/24 12:42:02 AM,-8.050,,,,,,,
1461,12/20/24 02:42:02 AM,-8.314,,,,,,,
1462,12/20/24 04:42:02 AM,-8.182,,,,,,,
1463,12/20/24 06:42:02 AM,-8.050,,,,,,,
1464,12/20/24 08:42:02 AM,-8.050,,,,,,,
1465,12/20/24 10:42:02 AM,-5.620,,,,,,,
1466,12/20/24 12:42:02 PM,-3.079,,,,,,,
1467,12/20/24 02:42:02 PM,-1.456,,,,,,,
1468,12/20/24 04:42:02 PM,-1.914,,,,,,,
1469,12/20/24 06:42:02 PM,-4.152,,,,,,,
1470,12/20/24 08:42:02 PM,-4.880,,,,,,,
1471,12/20/24 10:42:02 PM,-5.620,,,,,,,
1472,12/21/24 12:42:02 AM,-5.995,,,,,,,
1473,12/21/24 02:42:02 AM,-6.246,,,,,,,
1474,12/21/24 04:42:02 AM,-6.373,,,,,,,
1475,12/21/24 06:42:02 AM,-6.754,,,,,,,
1476,12/21/24 08:42:02 AM,-6.882,,,,,,,
1477,12/21/24 10:42:02 AM,-4.514,,,,,,,
1478,12/21/24 12:42:02 PM,-1.114,,,,,,,
1479,12/21/24 02:42:02 PM,0.343,,,,,,,
1480,12/21/24 04:42:02 PM,-0.213,,,,,,,
1481,12/21/24 06:42:02 PM,-2.261,,,,,,,
1482,12/21/24 08:42:02 PM,-3.197,,,,,,,
1483,12/21/24 10:42:02 PM,-3.792,,,,,,,
1484,12/22/24 12:42:02 AM,-4.272,,,,,,,
1485,12/22/24 02:42:02 AM,-4.758,,,,,,,
1486,12/22/24 04:42:02 AM,-5.249,,,,,,,
1487,12/22/24 06:42:02 AM,-5.620,,,,,,,
1488,12/22/24 08:42:02 AM,-5.745,,,,,,,
1489,12/22/24 10:42:02 AM,-5.125,,,,,,,
1490,12/22/24 12:42:02 PM,-1.914,,,,,,,
1491,12/22/24 02:42:02 PM,0.232,,,,,,,
1492,12/22/24 04:42:02 PM,-0.887,,,,,,,
1493,12/22/24 06:42:02 PM,-2.962,,,,,,,
1494,12/22/24 08:42:02 PM,-3.316,,,,,,,
1495,12/22/24 10:42:02 PM,-3.434,,,,,,,
1496,12/23/24 12:42:02 AM,-3.672,,,,,,,
1497,12/23/24 02:42:02 AM,-4.514,,,,,,,
1498,12/23/24 04:42:02 AM,-5.249,,,,,,,
1499,12/23/24 06:42:02 AM,-5.003,,,,,,,
1500,12/23/24 08:42:02 AM,-5.249,,,,,,,
1501,12/23/24 10:42:02 AM,-4.758,,,,,,,
1502,12/23/24 12:42:02 PM,-3.197,,,,,,,
1503,12/23/24 02:42:02 PM,-2.610,,,,,,,
1504,12/23/24 04:42:02 PM,-3.079,,,,,,,
1505,12/23/24 06:42:02 PM,-3.792,,,,,,,
1506,12/23/24 08:42:02 PM,-3.911,,,,,,,
1507,12/23/24 10:42:02 PM,-4.152,,,,,,,
1508,12/24/24 12:42:02 AM,-4.393,,,,,,,
1509,12/24/24 02:42:02 AM,-4.514,,,,,,,
1510,12/24/24 04:42:02 AM,-4.636,,,,,,,
1511,12/24/24 06:42:02 AM,-4.636,,,,,,,
1512,12/24/24 08:42:02 AM,-4.636,,,,,,,
1513,12/24/24 10:42:02 AM,-4.758,,,,,,,
1514,12/24/24 12:42:02 PM,-4.514,,,,,,,
1515,12/24/24 02:42:02 PM,-4.272,,,,,,,
1516,12/24/24 04:42:02 PM,-4.152,,,,,,,
1517,12/24/24 06:42:02 PM,-4.272,,,,,,,
1518,12/24/24 08:42:02 PM,-4.514,,,,,,,
1519,12/24/24 10:42:02 PM,-5.249,,,,,,,
1520,12/25/24 12:42:02 AM,-5.372,,,,,,,
1521,12/25/24 02:42:02 AM,-5.372,,,,,,,
1522,12/25/24 04:42:02 AM,-5.496,,,,,,,
1523,12/25/24 06:42:02 AM,-5.870,,,,,,,
1524,12/25/24 08:42:02 AM,-6.120,,,,,,,
1525,12/25/24 10:42:02 AM,-5.003,,,,,,,
1526,12/25/24 12:42:02 PM,-3.079,,,,,,,
1527,12/25/24 02:42:02 PM,-2.494,,,,,,,
1528,12/25/24 04:42:02 PM,-2.610,,,,,,,
1529,12/25/24 06:42:02 PM,-3.197,,,,,,,
1530,12/25/24 08:42:02 PM,-3.553,,,,,,,
1531,12/25/24 10:42:02 PM,-3.792,,,,,,,
1532,12/26/24 12:42:02 AM,-3.792,,,,,,,
1533,12/26/24 02:42:02 AM,-3.792,,,,,,,
1534,12/26/24 04:42:02 AM,-3.911,,,,,,,
1535,12/26/24 06:42:02 AM,-3.911,,,,,,,
1536,12/26/24 08:42:02 AM,-3.911,,,,,,,
1537,12/26/24 10:42:02 AM,-4.031,,,,,,,
1538,12/26/24 12:42:02 PM,-3.316,,,,,,,
1539,12/26/24 02:42:02 PM,-3.316,,,,,,,
1540,12/26/24 04:42:02 PM,-4.152,,,,,,,
1541,12/26/24 06:42:02 PM,-5.372,,,,,,,
1542,12/26/24 08:42:02 PM,-5.870,,,,,,,
1543,12/26/24 10:42:02 PM,-6.246,,,,,,,
1544,12/27/24 12:42:02 AM,-5.995,,,,,,,
1545,12/27/24 02:42:02 AM,-5.870,,,,,,,
1546,12/27/24 04:42:02 AM,-5.496,,,,,,,
1547,12/27/24 06:42:02 AM,-6.754,,,,,,,
1548,12/27/24 08:42:02 AM,-7.527,,,,,,,
1549,12/27/24 10:42:02 AM,-7.657,,,,,,,
1550,12/27/24 12:42:02 PM,-6.120,,,,,,,
1551,12/27/24 02:42:02 PM,-5.620,,,,,,,
1552,12/27/24 04:42:02 PM,-5.496,,,,,,,
1553,12/27/24 06:42:02 PM,-6.373,,,,,,,
1554,12/27/24 08:42:02 PM,-6.373,,,,,,,
1555,12/27/24 10:42:02 PM,-6.373,,,,,,,
1556,12/28/24 12:42:02 AM,-6.373,,,,,,,
1557,12/28/24 02:42:02 AM,-6.373,,,,,,,
1558,12/28/24 04:42:02 AM,-6.373,,,,,,,
1559,12/28/24 06:42:02 AM,-6.499,,,,,,,
1560,12/28/24 08:42:02 AM,-6.754,,,,,,,
1561,12/28/24 10:42:02 AM,-6.373,,,,,,,
1562,12/28/24 12:42:02 PM,-5.620,,,,,,,
1563,12/28/24 02:42:02 PM,-5.125,,,,,,,
1564,12/28/24 04:42:02 PM,-5.372,,,,,,,
1565,12/28/24 06:42:02 PM,-5.870,,,,,,,
1566,12/28/24 08:42:02 PM,-5.870,,,,,,,
1567,12/28/24 10:42:02 PM,-5.745,,,,,,,
1568,12/29/24 12:42:02 AM,-5.745,,,,,,,
1569,12/29/24 02:42:02 AM,-5.496,,,,,,,
1570,12/29/24 04:42:02 AM,-5.496,,,,,,,
1571,12/29/24 06:42:02 AM,-5.372,,,,,,,
1572,12/29/24 08:42:02 AM,-5.249,,,,,,,
1573,12/29/24 10:42:02 AM,-4.880,,,,,,,
1574,12/29/24 12:42:02 PM,-4.031,,,,,,,
1575,12/29/24 02:42:02 PM,-3.316,,,,,,,
1576,12/29/24 04:42:02 PM,-4.152,,,,,,,
1577,12/29/24 06:42:02 PM,-4.880,,,,,,,
1578,12/29/24 08:42:02 PM,-5.003,,,,,,,
1579,12/29/24 10:42:02 PM,-5.003,,,,,,,
1580,12/30/24 12:42:02 AM,-5.125,,,,,,,
1581,12/30/24 02:42:02 AM,-5.249,,,,,,,
1582,12/30/24 04:42:02 AM,-5.125,,,,,,,
1583,12/30/24 06:42:02 AM,-5.003,,,,,,,
1584,12/30/24 08:42:02 AM,-5.125,,,,,,,
1585,12/30/24 10:42:02 AM,-5.125,,,,,,,
1586,12/30/24 12:42:02 PM,-5.003,,,,,,,
1587,12/30/24 02:42:02 PM,-4.880,,,,,,,
1588,12/30/24 04:42:02 PM,-4.880,,,,,,,
1589,12/30/24 06:42:02 PM,-4.758,,,,,,,
1590,12/30/24 08:42:02 PM,-4.758,,,,,,,
1591,12/30/24 10:42:02 PM,-4.758,,,,,,,
1592,12/31/24 12:42:02 AM,-4.758,,,,,,,
1593,12/31/24 02:42:02 AM,-4.758,,,,,,,
1594,12/31/24 04:42:02 AM,-4.758,,,,,,,
1595,12/31/24 06:42:02 AM,-4.758,,,,,,,
1596,12/31/24 08:42:02 AM,-4.758,,,,,,,
1597,12/31/24 10:42:02 AM,-4.880,,,,,,,
1598,12/31/24 12:42:02 PM,-4.880,,,,,,,
1599,12/31/24 02:42:02 PM,-4.880,,,,,,,
1600,12/31/24 04:42:02 PM,-4.880,,,,,,,
1601,12/31/24 06:42:02 PM,-4.758,,,,,,,
1602,12/31/24 08:42:02 PM,-4.758,,,,,,,
1603,12/31/24 10:42:02 PM,-4.758,,,,,,,
1604,01/01/25 12:42:02 AM,-4.758,,,,,,,
